  run  | subrun |         time          | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
  run  | subrun |         time          | step1_voltage | step2_voltage | total_current | pos_2step_current | pos_1step_current | neg_2step_current | neg_1step_current 
-------+--------+-----------------------+---------------+---------------+---------------+-------------------+-------------------+-------------------+-------------------
 16371 |      0 | 2018-05-05 01:10:33.5 |       14.5043 |        20.402 |        4.1625 |            0.6977 |            1.3426 |            1.0952 |            1.0271
 16371 |      1 | 2018-05-05 01:10:58.5 |       14.5078 |       20.4034 |        6.4745 |            1.0295 |            2.1245 |            1.6648 |            1.6557
 16371 |      2 | 2018-05-05 01:11:08.5 |       14.5101 |       20.4038 |        8.6233 |            1.3341 |            2.8666 |            2.2057 |            2.2169
 16371 |      3 | 2018-05-05 01:11:16   |       14.5041 |       20.4025 |        9.4516 |            1.4515 |            3.1559 |            2.4138 |            2.4304
 16371 |      4 | 2018-05-05 01:11:23.5 |       14.5118 |       20.4062 |       10.2576 |              1.56 |            3.4409 |            2.6127 |             2.644
 16371 |      5 | 2018-05-05 01:11:33.5 |       14.5084 |       20.4024 |       11.1307 |            1.6876 |             3.741 |            2.8426 |            2.8594
 16371 |      6 | 2018-05-05 01:11:41   |       14.5016 |       20.4026 |       11.3023 |            1.7111 |            3.8047 |            2.8874 |            2.8991
 16371 |      7 | 2018-05-05 01:11:48.5 |       14.5105 |       20.4031 |       11.8276 |            1.7847 |            3.9865 |            3.0231 |            3.0333
 16371 |      8 | 2018-05-05 01:12:01   |       14.5052 |       20.4016 |       12.0703 |            1.8191 |            4.0746 |            3.0856 |             3.091
 16371 |      9 | 2018-05-05 01:12:16   |       14.5083 |       20.3941 |       12.3371 |             1.856 |            4.1682 |            3.1553 |            3.1576
 16371 |     10 | 2018-05-05 01:12:28.5 |        14.505 |        20.402 |       12.3679 |              1.86 |             4.182 |            3.1645 |            3.1614
 16371 |     11 | 2018-05-05 01:12:38.5 |       14.5106 |       20.4021 |       12.5677 |            1.8879 |            4.2509 |            3.2168 |             3.212
 16371 |     12 | 2018-05-05 01:12:48.5 |       14.5125 |        20.407 |       12.4237 |             1.862 |            4.2063 |            3.1755 |            3.1798
 16371 |     13 | 2018-05-05 01:12:56   |       14.5056 |       20.3894 |       12.6627 |            1.8902 |             4.293 |            3.2305 |             3.249
 16371 |     14 | 2018-05-05 01:13:03.5 |       14.5096 |       20.4036 |       12.5755 |             1.888 |            4.2552 |            3.2206 |            3.2119
 16371 |     15 | 2018-05-05 01:13:11   |       14.5042 |       20.4023 |       12.5275 |             1.882 |            4.2396 |            3.2068 |            3.1991
 16371 |     16 | 2018-05-05 01:13:21   |       14.5081 |       20.3972 |       12.4598 |            1.8627 |            4.2236 |            3.1792 |            3.1943
 16371 |     17 | 2018-05-05 01:13:28.5 |       14.5081 |       20.4078 |       12.6347 |            1.8962 |            4.2755 |            3.2337 |            3.2291
 16371 |     18 | 2018-05-05 01:13:36   |        14.504 |       20.4025 |       12.4352 |            1.8685 |            4.2088 |            3.1841 |            3.1738
 16371 |     19 | 2018-05-05 01:13:43.5 |       14.5101 |       20.4031 |       12.7584 |            1.9143 |            4.3189 |            3.2664 |            3.2588
 16371 |     20 | 2018-05-05 01:13:53.5 |       14.5069 |       20.3991 |         12.49 |             1.871 |            4.2314 |            3.1934 |            3.1943
 16371 |     21 | 2018-05-05 01:14:01   |       14.5122 |       20.4047 |       12.8554 |            1.9267 |            4.3521 |            3.2928 |            3.2838
 16371 |     22 | 2018-05-05 01:14:11   |       14.5046 |       20.4022 |       12.5034 |            1.8788 |            4.2323 |            3.2012 |            3.1911
 16371 |     23 | 2018-05-05 01:14:18.5 |        14.502 |        20.397 |       12.6607 |            1.8952 |            4.2892 |            3.2371 |            3.2393
 16371 |     24 | 2018-05-05 01:14:26   |       14.5081 |       20.4029 |       12.6961 |            1.9057 |            4.2984 |            3.2498 |            3.2422
 16371 |     25 | 2018-05-05 01:14:33.5 |       14.4632 |       20.4047 |       12.5577 |            1.8818 |            4.2541 |            3.2096 |            3.2121
 16371 |     26 | 2018-05-05 01:14:43.5 |       14.5064 |       20.4009 |       12.6133 |             1.894 |            4.2698 |            3.2292 |            3.2203
 16371 |     27 | 2018-05-05 01:14:51   |       14.5089 |       20.4083 |       12.6847 |            1.8975 |            4.2976 |            3.2477 |            3.2419
 16371 |     28 | 2018-05-05 01:14:58.5 |       14.5076 |       20.4024 |       12.6755 |            1.9023 |            4.2912 |            3.2456 |            3.2363
 16371 |     29 | 2018-05-05 01:15:09.5 |       14.5068 |       20.4022 |       12.7045 |            1.9078 |             4.301 |            3.2521 |            3.2436
 16371 |     30 | 2018-05-05 01:15:16   |       14.5039 |       20.4027 |       12.5334 |            1.8827 |            4.2431 |            3.2091 |            3.1985
 16371 |     31 | 2018-05-05 01:15:23.5 |       14.5113 |       20.4041 |       12.7048 |            1.9069 |            4.3006 |            3.2538 |            3.2435
 16371 |     32 | 2018-05-05 01:15:33.5 |       14.4843 |       20.3929 |       12.5871 |            1.8856 |            4.2655 |            3.2154 |            3.2206
 16371 |     33 | 2018-05-05 01:15:41   |       14.5069 |       20.4024 |       12.6352 |            1.8969 |            4.2774 |            3.2352 |            3.2257
 16371 |     34 | 2018-05-05 01:15:48.5 |       14.5071 |       20.4031 |       12.6249 |            1.8952 |            4.2736 |            3.2333 |            3.2228
 16371 |     35 | 2018-05-05 01:15:56   |       14.5076 |       20.4026 |       12.6423 |            1.8984 |            4.2797 |             3.237 |            3.2272
 16371 |     36 | 2018-05-05 01:16:00.5 |            -1 |            -1 |            -1 |                -1 |                -1 |                -1 |                -1
(37 rows)

